cell_line,agent,concentration,parameter,rate,obj_func
BT20,LY2606368,0.001,$k_{S}$,0.023004773793056925,1.3771967690039063e-09
BT20,LY2606368,0.001,$k_{G2}$,0.04649920463023524,1.3771967690039063e-09
BT20,LY2606368,0.001,$k_{M}$,0.035691440877812106,1.3771967690039063e-09
BT20,LY2606368,0.001,$k_{G1}$,0.4806721541729646,1.3771967690039063e-09
BT20,LY2606368,0.001,$k_{\phi}$,0.0006755491494727656,1.3771967690039063e-09
BT20,LY2606368,0.316228,$k_{S}$,1e-07,145917.4612584819
BT20,LY2606368,0.316228,$k_{G2}$,0.005667799663873798,145917.4612584819
BT20,LY2606368,0.316228,$k_{M}$,0.009164936606493354,145917.4612584819
BT20,LY2606368,0.316228,$k_{G1}$,1e-07,145917.4612584819
BT20,LY2606368,0.316228,$k_{\phi}$,0.0031424235557479495,145917.4612584819
BT20,LY2606368,1.0,$k_{S}$,0.0013661825888503284,144725.95247168574
BT20,LY2606368,1.0,$k_{G2}$,0.005722316963010496,144725.95247168574
BT20,LY2606368,1.0,$k_{M}$,0.008622461479535116,144725.95247168574
BT20,LY2606368,1.0,$k_{G1}$,1e-07,144725.95247168574
BT20,LY2606368,1.0,$k_{\phi}$,0.002928193191574665,144725.95247168574
BT20,LY2606368,0.003162,$k_{S}$,0.019671522917223683,1.1405256578307607e-09
BT20,LY2606368,0.003162,$k_{G2}$,0.023381142597121266,1.1405256578307607e-09
BT20,LY2606368,0.003162,$k_{M}$,0.023287533530945106,1.1405256578307607e-09
BT20,LY2606368,0.003162,$k_{G1}$,0.3147130910196758,1.1405256578307607e-09
BT20,LY2606368,0.003162,$k_{\phi}$,0.0009277698498470291,1.1405256578307607e-09
BT20,LY2606368,3.162278,$k_{S}$,0.0007669078635384202,180689.13885910224
BT20,LY2606368,3.162278,$k_{G2}$,0.011577457005649818,180689.13885910224
BT20,LY2606368,3.162278,$k_{M}$,0.006343075022520446,180689.13885910224
BT20,LY2606368,3.162278,$k_{G1}$,1e-07,180689.13885910224
BT20,LY2606368,3.162278,$k_{\phi}$,0.002971403828880996,180689.13885910224
BT20,LY2606368,0.01,$k_{S}$,0.0014063243903179572,2.3995392112712677e-10
BT20,LY2606368,0.01,$k_{G2}$,0.008008264510258463,2.3995392112712677e-10
BT20,LY2606368,0.01,$k_{M}$,0.0005036788304313872,2.3995392112712677e-10
BT20,LY2606368,0.01,$k_{G1}$,0.017634508228773486,2.3995392112712677e-10
BT20,LY2606368,0.01,$k_{\phi}$,0.0012791391608538974,2.3995392112712677e-10
BT20,LY2606368,0.031623,$k_{S}$,0.0010419344218509073,10919.753235782531
BT20,LY2606368,0.031623,$k_{G2}$,0.01438568773949521,10919.753235782531
BT20,LY2606368,0.031623,$k_{M}$,0.0006201984978352131,10919.753235782531
BT20,LY2606368,0.031623,$k_{G1}$,1e-07,10919.753235782531
BT20,LY2606368,0.031623,$k_{\phi}$,0.0019959038631265765,10919.753235782531
BT20,LY2606368,10.0,$k_{S}$,0.000451866533894908,142353.92372094473
BT20,LY2606368,10.0,$k_{G2}$,0.012631109544164925,142353.92372094473
BT20,LY2606368,10.0,$k_{M}$,0.008049944380311034,142353.92372094473
BT20,LY2606368,10.0,$k_{G1}$,1e-07,142353.92372094473
BT20,LY2606368,10.0,$k_{\phi}$,0.0033514461501920885,142353.92372094473
BT20,LY2606368,0.1,$k_{S}$,5.2124950525574765e-05,129819.00285846807
BT20,LY2606368,0.1,$k_{G2}$,0.009196021987273205,129819.00285846807
BT20,LY2606368,0.1,$k_{M}$,0.007783341115160523,129819.00285846807
BT20,LY2606368,0.1,$k_{G1}$,1e-07,129819.00285846807
BT20,LY2606368,0.1,$k_{\phi}$,0.002875064728446746,129819.00285846807
